"","englishname","latinname","speciesgroup","year","yday","date","distance","daytot","daytot.back","daytot.fin"
"1","Black kite","Milvus migrans","Buzzards & Kites",2019,80,2019-03-21,"Coast",76,0,76
"2","Black kite","Milvus migrans","Buzzards & Kites",2019,82,2019-03-23,"Coast",3384,0,3384
"3","Black kite","Milvus migrans","Buzzards & Kites",2019,82,2019-03-23,"Foothills",446,0,446
"4","Black kite","Milvus migrans","Buzzards & Kites",2019,83,2019-03-24,"Coast",132,0,132
"5","Black kite","Milvus migrans","Buzzards & Kites",2019,84,2019-03-25,"Coast",2798,0,2798
"6","Black kite","Milvus migrans","Buzzards & Kites",2019,84,2019-03-25,"Foothills",72,0,72
"7","Black kite","Milvus migrans","Buzzards & Kites",2019,84,2019-03-25,"Interior",3,0,3
"8","Black kite","Milvus migrans","Buzzards & Kites",2019,85,2019-03-26,"Coast",10231,0,10231
"9","Black kite","Milvus migrans","Buzzards & Kites",2019,85,2019-03-26,"Foothills",5,0,5
"10","Black kite","Milvus migrans","Buzzards & Kites",2019,88,2019-03-29,"Coast",6376,0,6376
"11","Black kite","Milvus migrans","Buzzards & Kites",2019,88,2019-03-29,"Foothills",126,0,126
"12","Black kite","Milvus migrans","Buzzards & Kites",2019,88,2019-03-29,"Interior",8,0,8
"13","Black kite","Milvus migrans","Buzzards & Kites",2019,89,2019-03-30,"Coast",4653,0,4653
"14","Black kite","Milvus migrans","Buzzards & Kites",2019,89,2019-03-30,"Interior",1,0,1
"15","Black kite","Milvus migrans","Buzzards & Kites",2019,90,2019-03-31,"Coast",11451,0,11451
"16","Black kite","Milvus migrans","Buzzards & Kites",2019,90,2019-03-31,"Foothills",9,0,9
"17","Black kite","Milvus migrans","Buzzards & Kites",2019,93,2019-04-03,"Coast",28551,0,28551
"18","Black kite","Milvus migrans","Buzzards & Kites",2019,93,2019-04-03,"Foothills",2038,0,2038
"19","Black kite","Milvus migrans","Buzzards & Kites",2019,93,2019-04-03,"Interior",604,0,604
"20","Black kite","Milvus migrans","Buzzards & Kites",2019,94,2019-04-04,"Coast",10852,0,10852
"21","Black kite","Milvus migrans","Buzzards & Kites",2019,95,2019-04-05,"Coast",40181,0,40181
"22","Black kite","Milvus migrans","Buzzards & Kites",2019,95,2019-04-05,"Foothills",1015,0,1015
"23","Black kite","Milvus migrans","Buzzards & Kites",2019,95,2019-04-05,"Interior",259,0,259
"24","Black kite","Milvus migrans","Buzzards & Kites",2019,96,2019-04-06,"Coast",16326,0,16326
"25","Black kite","Milvus migrans","Buzzards & Kites",2019,96,2019-04-06,"Foothills",450,0,450
"26","Black kite","Milvus migrans","Buzzards & Kites",2019,96,2019-04-06,"Interior",270,0,270
"27","Black kite","Milvus migrans","Buzzards & Kites",2019,97,2019-04-07,"Coast",10032,0,10032
"28","Black kite","Milvus migrans","Buzzards & Kites",2019,97,2019-04-07,"Foothills",844,0,844
"29","Black kite","Milvus migrans","Buzzards & Kites",2019,97,2019-04-07,"Interior",2182,0,2182
"30","Black kite","Milvus migrans","Buzzards & Kites",2019,98,2019-04-08,"Coast",15745,0,15745
"31","Black kite","Milvus migrans","Buzzards & Kites",2019,98,2019-04-08,"Foothills",1609,0,1609
"32","Black kite","Milvus migrans","Buzzards & Kites",2019,98,2019-04-08,"Interior",388,0,388
"33","Black kite","Milvus migrans","Buzzards & Kites",2019,99,2019-04-09,"Coast",1728,0,1728
"34","Black kite","Milvus migrans","Buzzards & Kites",2019,99,2019-04-09,"Foothills",380,0,380
"35","Black kite","Milvus migrans","Buzzards & Kites",2019,99,2019-04-09,"Interior",2744,0,2744
"36","Black kite","Milvus migrans","Buzzards & Kites",2019,101,2019-04-11,"Coast",2351,0,2351
"37","Black kite","Milvus migrans","Buzzards & Kites",2019,101,2019-04-11,"Foothills",720,0,720
"38","Black kite","Milvus migrans","Buzzards & Kites",2019,101,2019-04-11,"Interior",1075,0,1075
"39","Black kite","Milvus migrans","Buzzards & Kites",2019,102,2019-04-12,"Coast",6494,0,6494
"40","Black kite","Milvus migrans","Buzzards & Kites",2019,102,2019-04-12,"Foothills",276,0,276
"41","Black kite","Milvus migrans","Buzzards & Kites",2019,102,2019-04-12,"Interior",286,0,286
"42","Black kite","Milvus migrans","Buzzards & Kites",2019,103,2019-04-13,"Coast",2086,0,2086
"43","Black kite","Milvus migrans","Buzzards & Kites",2019,103,2019-04-13,"Foothills",451,0,451
"44","Black kite","Milvus migrans","Buzzards & Kites",2019,103,2019-04-13,"Interior",235,0,235
"45","Black kite","Milvus migrans","Buzzards & Kites",2019,104,2019-04-14,"Coast",485,0,485
"46","Black kite","Milvus migrans","Buzzards & Kites",2019,104,2019-04-14,"Foothills",390,0,390
"47","Black kite","Milvus migrans","Buzzards & Kites",2019,104,2019-04-14,"Interior",531,0,531
"48","Black kite","Milvus migrans","Buzzards & Kites",2019,105,2019-04-15,"Coast",636,0,636
"49","Black kite","Milvus migrans","Buzzards & Kites",2019,105,2019-04-15,"Foothills",537,0,537
"50","Black kite","Milvus migrans","Buzzards & Kites",2019,105,2019-04-15,"Interior",297,0,297
"51","Black kite","Milvus migrans","Buzzards & Kites",2019,108,2019-04-18,"Coast",1724,0,1724
"52","Black kite","Milvus migrans","Buzzards & Kites",2019,108,2019-04-18,"Foothills",95,0,95
"53","Black kite","Milvus migrans","Buzzards & Kites",2019,108,2019-04-18,"Interior",10,0,10
"54","Black kite","Milvus migrans","Buzzards & Kites",2019,110,2019-04-20,"Coast",1533,0,1533
"55","Black kite","Milvus migrans","Buzzards & Kites",2019,110,2019-04-20,"Foothills",90,0,90
"56","Black kite","Milvus migrans","Buzzards & Kites",2019,110,2019-04-20,"Interior",23,0,23
"57","Black kite","Milvus migrans","Buzzards & Kites",2019,112,2019-04-22,"Coast",105,0,105
"58","Black kite","Milvus migrans","Buzzards & Kites",2019,112,2019-04-22,"Foothills",4,0,4
"59","Black kite","Milvus migrans","Buzzards & Kites",2019,113,2019-04-23,"Coast",497,0,497
"60","Black kite","Milvus migrans","Buzzards & Kites",2019,114,2019-04-24,"Coast",854,0,854
"61","Black kite","Milvus migrans","Buzzards & Kites",2019,114,2019-04-24,"Foothills",415,0,415
"62","Black kite","Milvus migrans","Buzzards & Kites",2019,114,2019-04-24,"Interior",76,0,76
"63","Black kite","Milvus migrans","Buzzards & Kites",2019,115,2019-04-25,"Coast",1270,0,1270
"64","Black kite","Milvus migrans","Buzzards & Kites",2019,115,2019-04-25,"Foothills",184,0,184
"65","Black kite","Milvus migrans","Buzzards & Kites",2019,116,2019-04-26,"Coast",619,0,619
"66","Black kite","Milvus migrans","Buzzards & Kites",2019,116,2019-04-26,"Foothills",21,0,21
"67","Black kite","Milvus migrans","Buzzards & Kites",2019,116,2019-04-26,"Interior",61,0,61
"68","Black kite","Milvus migrans","Buzzards & Kites",2019,117,2019-04-27,"Coast",3485,0,3485
"69","Black kite","Milvus migrans","Buzzards & Kites",2019,117,2019-04-27,"Foothills",95,0,95
"70","Black kite","Milvus migrans","Buzzards & Kites",2019,118,2019-04-28,"Coast",2939,0,2939
"71","Black kite","Milvus migrans","Buzzards & Kites",2019,118,2019-04-28,"Foothills",1300,0,1300
"72","Black kite","Milvus migrans","Buzzards & Kites",2019,119,2019-04-29,"Coast",230,0,230
"73","Black kite","Milvus migrans","Buzzards & Kites",2019,119,2019-04-29,"Foothills",18,0,18
"74","Black kite","Milvus migrans","Buzzards & Kites",2019,120,2019-04-30,"Coast",415,0,415
"75","Black kite","Milvus migrans","Buzzards & Kites",2019,120,2019-04-30,"Foothills",713,0,713
"76","Black kite","Milvus migrans","Buzzards & Kites",2019,120,2019-04-30,"Interior",26,0,26
"77","Black kite","Milvus migrans","Buzzards & Kites",2019,121,2019-05-01,"Coast",1689,0,1689
"78","Black kite","Milvus migrans","Buzzards & Kites",2019,121,2019-05-01,"Foothills",768,0,768
"79","Black kite","Milvus migrans","Buzzards & Kites",2019,121,2019-05-01,"Interior",109,0,109
"80","Black kite","Milvus migrans","Buzzards & Kites",2019,122,2019-05-02,"Coast",928,0,928
"81","Black kite","Milvus migrans","Buzzards & Kites",2019,122,2019-05-02,"Foothills",148,0,148
"82","Black kite","Milvus migrans","Buzzards & Kites",2019,122,2019-05-02,"Interior",93,0,93
"83","Black kite","Milvus migrans","Buzzards & Kites",2019,125,2019-05-05,"Coast",734,0,734
"84","Black kite","Milvus migrans","Buzzards & Kites",2019,125,2019-05-05,"Foothills",136,0,136
"85","Black kite","Milvus migrans","Buzzards & Kites",2019,125,2019-05-05,"Interior",67,0,67
"86","Black kite","Milvus migrans","Buzzards & Kites",2019,126,2019-05-06,"Coast",880,0,880
"87","Black kite","Milvus migrans","Buzzards & Kites",2019,126,2019-05-06,"Foothills",228,0,228
"88","Black kite","Milvus migrans","Buzzards & Kites",2019,126,2019-05-06,"Interior",56,0,56
"89","Black kite","Milvus migrans","Buzzards & Kites",2019,127,2019-05-07,"Coast",131,0,131
"90","Black kite","Milvus migrans","Buzzards & Kites",2019,127,2019-05-07,"Foothills",387,0,387
"91","Black kite","Milvus migrans","Buzzards & Kites",2019,127,2019-05-07,"Interior",116,0,116
"92","Black kite","Milvus migrans","Buzzards & Kites",2019,128,2019-05-08,"Coast",305,0,305
"93","Black kite","Milvus migrans","Buzzards & Kites",2019,128,2019-05-08,"Foothills",6,0,6
"94","Black kite","Milvus migrans","Buzzards & Kites",2019,128,2019-05-08,"Interior",7,0,7
"95","Black kite","Milvus migrans","Buzzards & Kites",2019,129,2019-05-09,"Coast",133,0,133
"96","Black kite","Milvus migrans","Buzzards & Kites",2019,130,2019-05-10,"Coast",570,0,570
"97","Black kite","Milvus migrans","Buzzards & Kites",2019,130,2019-05-10,"Foothills",353,0,353
"98","Black kite","Milvus migrans","Buzzards & Kites",2019,130,2019-05-10,"Interior",20,0,20
"99","Black kite","Milvus migrans","Buzzards & Kites",2019,131,2019-05-11,"Coast",218,0,218
"100","Black kite","Milvus migrans","Buzzards & Kites",2019,131,2019-05-11,"Foothills",95,0,95
"101","Black kite","Milvus migrans","Buzzards & Kites",2019,131,2019-05-11,"Interior",44,0,44
"102","Black kite","Milvus migrans","Buzzards & Kites",2019,132,2019-05-12,"Coast",21,0,21
"103","Black kite","Milvus migrans","Buzzards & Kites",2019,132,2019-05-12,"Foothills",9,0,9
"104","Black kite","Milvus migrans","Buzzards & Kites",2019,132,2019-05-12,"Interior",1,0,1
"105","Black kite","Milvus migrans","Buzzards & Kites",2019,133,2019-05-13,"Coast",287,0,287
"106","Black kite","Milvus migrans","Buzzards & Kites",2019,133,2019-05-13,"Foothills",51,0,51
"107","Black kite","Milvus migrans","Buzzards & Kites",2019,134,2019-05-14,"Coast",374,0,374
"108","Black kite","Milvus migrans","Buzzards & Kites",2019,134,2019-05-14,"Foothills",88,0,88
"109","Black kite","Milvus migrans","Buzzards & Kites",2019,134,2019-05-14,"Interior",76,0,76
"110","Black kite","Milvus migrans","Buzzards & Kites",2019,135,2019-05-15,"Coast",158,0,158
"111","Black kite","Milvus migrans","Buzzards & Kites",2019,135,2019-05-15,"Foothills",30,0,30
"112","Black kite","Milvus migrans","Buzzards & Kites",2019,137,2019-05-17,"Coast",24,0,24
"113","Black kite","Milvus migrans","Buzzards & Kites",2019,137,2019-05-17,"Foothills",85,0,85
"114","Black kite","Milvus migrans","Buzzards & Kites",2019,137,2019-05-17,"Interior",4,0,4
"115","Black kite","Milvus migrans","Buzzards & Kites",2019,138,2019-05-18,"Coast",1,0,1
"116","Black kite","Milvus migrans","Buzzards & Kites",2019,138,2019-05-18,"Foothills",77,0,77
"117","Black kite","Milvus migrans","Buzzards & Kites",2019,139,2019-05-19,"Coast",153,0,153
"118","Black kite","Milvus migrans","Buzzards & Kites",2019,139,2019-05-19,"Foothills",294,0,294
"119","Black kite","Milvus migrans","Buzzards & Kites",2019,139,2019-05-19,"Interior",58,0,58
"120","Black kite","Milvus migrans","Buzzards & Kites",2019,140,2019-05-20,"Coast",103,0,103
"121","Black kite","Milvus migrans","Buzzards & Kites",2019,140,2019-05-20,"Foothills",9,0,9
"122","Black kite","Milvus migrans","Buzzards & Kites",2019,141,2019-05-21,"Coast",17,0,17
"123","Black kite","Milvus migrans","Buzzards & Kites",2019,141,2019-05-21,"Interior",68,0,68
"124","Black kite","Milvus migrans","Buzzards & Kites",2019,144,2019-05-24,"Coast",27,0,27
"125","Black kite","Milvus migrans","Buzzards & Kites",2019,144,2019-05-24,"Foothills",72,0,72
"126","Black kite","Milvus migrans","Buzzards & Kites",2019,144,2019-05-24,"Interior",15,0,15
"127","Black kite","Milvus migrans","Buzzards & Kites",2019,145,2019-05-25,"Coast",4,0,4
"128","Black kite","Milvus migrans","Buzzards & Kites",2019,145,2019-05-25,"Foothills",2,0,2
"129","Black kite","Milvus migrans","Buzzards & Kites",2019,146,2019-05-26,"Coast",2,0,2
"130","Black kite","Milvus migrans","Buzzards & Kites",2019,147,2019-05-27,"Coast",49,0,49
"131","Black kite","Milvus migrans","Buzzards & Kites",2019,147,2019-05-27,"Foothills",50,0,50
"132","Black kite","Milvus migrans","Buzzards & Kites",2019,147,2019-05-27,"Interior",30,0,30
"133","Black kite","Milvus migrans","Buzzards & Kites",2019,148,2019-05-28,"Coast",29,0,29
"134","Black kite","Milvus migrans","Buzzards & Kites",2019,148,2019-05-28,"Foothills",1,0,1
"135","Black kite","Milvus migrans","Buzzards & Kites",2019,150,2019-05-30,"Coast",6,0,6
"136","Black kite","Milvus migrans","Buzzards & Kites",2019,150,2019-05-30,"Foothills",3,0,3
"137","Black kite","Milvus migrans","Buzzards & Kites",2019,151,2019-05-31,"Coast",1,0,1
"138","Black kite","Milvus migrans","Buzzards & Kites",2020,62,2020-03-02,"Coast",6,0,6
"139","Black kite","Milvus migrans","Buzzards & Kites",2020,63,2020-03-03,"Coast",7,0,7
"140","Black kite","Milvus migrans","Buzzards & Kites",2020,63,2020-03-03,"Foothills",1,0,1
"141","Black kite","Milvus migrans","Buzzards & Kites",2020,65,2020-03-05,"Coast",23,0,23
"142","Black kite","Milvus migrans","Buzzards & Kites",2020,65,2020-03-05,"Foothills",21,0,21
"143","Black kite","Milvus migrans","Buzzards & Kites",2020,65,2020-03-05,"Interior",1,0,1
"144","Black kite","Milvus migrans","Buzzards & Kites",2020,66,2020-03-06,"Coast",6,0,6
"145","Black kite","Milvus migrans","Buzzards & Kites",2020,66,2020-03-06,"Foothills",7,0,7
"146","Black kite","Milvus migrans","Buzzards & Kites",2020,67,2020-03-07,"Coast",1,0,1
"147","Black kite","Milvus migrans","Buzzards & Kites",2020,69,2020-03-09,"Coast",4,0,4
"148","Black kite","Milvus migrans","Buzzards & Kites",2020,69,2020-03-09,"Foothills",2,0,2
"149","Black kite","Milvus migrans","Buzzards & Kites",2020,69,2020-03-09,"Interior",3,0,3
"150","Black kite","Milvus migrans","Buzzards & Kites",2020,70,2020-03-10,"Coast",11,0,11
"151","Black kite","Milvus migrans","Buzzards & Kites",2020,70,2020-03-10,"Foothills",97,0,97
"152","Black kite","Milvus migrans","Buzzards & Kites",2020,71,2020-03-11,"Coast",74,0,74
"153","Black kite","Milvus migrans","Buzzards & Kites",2020,71,2020-03-11,"Foothills",26,0,26
"154","Black kite","Milvus migrans","Buzzards & Kites",2020,71,2020-03-11,"Interior",3,0,3
"155","Black kite","Milvus migrans","Buzzards & Kites",2020,72,2020-03-12,"Coast",6,0,6
"156","Black kite","Milvus migrans","Buzzards & Kites",2020,72,2020-03-12,"Foothills",12,0,12
"157","Black kite","Milvus migrans","Buzzards & Kites",2020,72,2020-03-12,"Interior",7,0,7
"158","Black kite","Milvus migrans","Buzzards & Kites",2020,73,2020-03-13,"Coast",44,0,44
"159","Black kite","Milvus migrans","Buzzards & Kites",2020,73,2020-03-13,"Foothills",24,1,23
"160","Black kite","Milvus migrans","Buzzards & Kites",2020,73,2020-03-13,"Interior",1,0,1
"161","Black kite","Milvus migrans","Buzzards & Kites",2020,75,2020-03-15,"Coast",181,4,177
"162","Black kite","Milvus migrans","Buzzards & Kites",2020,75,2020-03-15,"Foothills",8,0,8
"163","Black kite","Milvus migrans","Buzzards & Kites",2020,77,2020-03-17,"Coast",554,1,553
"164","Black kite","Milvus migrans","Buzzards & Kites",2020,79,2020-03-19,"Coast",102,2,100
"165","Black kite","Milvus migrans","Buzzards & Kites",2020,80,2020-03-20,"Coast",503,4,499
"166","Black kite","Milvus migrans","Buzzards & Kites",2020,80,2020-03-20,"Foothills",15,0,15
"167","Black kite","Milvus migrans","Buzzards & Kites",2020,80,2020-03-20,"Interior",1,0,1
"168","Black kite","Milvus migrans","Buzzards & Kites",2020,81,2020-03-21,"Coast",660,9,651
"169","Black kite","Milvus migrans","Buzzards & Kites",2020,81,2020-03-21,"Interior",3,0,3
"170","Black kite","Milvus migrans","Buzzards & Kites",2020,82,2020-03-22,"Coast",7176,0,7176
"171","Black kite","Milvus migrans","Buzzards & Kites",2020,82,2020-03-22,"Foothills",267,0,267
"172","Black kite","Milvus migrans","Buzzards & Kites",2020,82,2020-03-22,"Interior",141,0,141
"173","Black kite","Milvus migrans","Buzzards & Kites",2020,83,2020-03-23,"Coast",15759,6,15753
"174","Black kite","Milvus migrans","Buzzards & Kites",2020,83,2020-03-23,"Foothills",1149,0,1149
"175","Black kite","Milvus migrans","Buzzards & Kites",2020,83,2020-03-23,"Interior",2594,0,2594
"176","Black kite","Milvus migrans","Buzzards & Kites",2020,84,2020-03-24,"Coast",16082,0,16082
"177","Black kite","Milvus migrans","Buzzards & Kites",2020,84,2020-03-24,"Foothills",65,0,65
"178","Black kite","Milvus migrans","Buzzards & Kites",2020,86,2020-03-26,"Coast",867,0,867
"179","Black kite","Milvus migrans","Buzzards & Kites",2020,86,2020-03-26,"Foothills",1,0,1
"180","Black kite","Milvus migrans","Buzzards & Kites",2020,87,2020-03-27,"Coast",155,0,155
"181","Black kite","Milvus migrans","Buzzards & Kites",2020,87,2020-03-27,"Foothills",347,0,347
"182","Black kite","Milvus migrans","Buzzards & Kites",2020,87,2020-03-27,"Interior",119,0,119
"183","Black kite","Milvus migrans","Buzzards & Kites",2020,88,2020-03-28,"Coast",3429,0,3429
"184","Black kite","Milvus migrans","Buzzards & Kites",2020,88,2020-03-28,"Foothills",8,0,8
"185","Black kite","Milvus migrans","Buzzards & Kites",2020,88,2020-03-28,"Interior",3,0,3
"186","Black kite","Milvus migrans","Buzzards & Kites",2020,89,2020-03-29,"Coast",381,0,381
"187","Black kite","Milvus migrans","Buzzards & Kites",2020,91,2020-03-31,"Coast",16956,0,16956
"188","Black kite","Milvus migrans","Buzzards & Kites",2020,91,2020-03-31,"Foothills",2815,0,2815
"189","Black kite","Milvus migrans","Buzzards & Kites",2020,91,2020-03-31,"Interior",1201,0,1201
"190","Black kite","Milvus migrans","Buzzards & Kites",2020,92,2020-04-01,"Coast",43347,0,43347
"191","Black kite","Milvus migrans","Buzzards & Kites",2020,92,2020-04-01,"Foothills",2787,0,2787
"192","Black kite","Milvus migrans","Buzzards & Kites",2020,92,2020-04-01,"Interior",599,0,599
"193","Black kite","Milvus migrans","Buzzards & Kites",2020,93,2020-04-02,"Coast",242,0,242
"194","Black kite","Milvus migrans","Buzzards & Kites",2020,94,2020-04-03,"Coast",5752,0,5752
"195","Black kite","Milvus migrans","Buzzards & Kites",2020,94,2020-04-03,"Foothills",618,0,618
"196","Black kite","Milvus migrans","Buzzards & Kites",2020,94,2020-04-03,"Interior",1809,0,1809
"197","Black kite","Milvus migrans","Buzzards & Kites",2020,95,2020-04-04,"Coast",5506,1,5505
"198","Black kite","Milvus migrans","Buzzards & Kites",2020,95,2020-04-04,"Foothills",38,0,38
"199","Black kite","Milvus migrans","Buzzards & Kites",2020,95,2020-04-04,"Interior",105,0,105
"200","Black kite","Milvus migrans","Buzzards & Kites",2020,96,2020-04-05,"Coast",11433,0,11433
"201","Black kite","Milvus migrans","Buzzards & Kites",2020,96,2020-04-05,"Foothills",1840,0,1840
"202","Black kite","Milvus migrans","Buzzards & Kites",2020,96,2020-04-05,"Interior",1085,0,1085
"203","Black kite","Milvus migrans","Buzzards & Kites",2020,97,2020-04-06,"Coast",2425,0,2425
"204","Black kite","Milvus migrans","Buzzards & Kites",2020,97,2020-04-06,"Foothills",3,0,3
"205","Black kite","Milvus migrans","Buzzards & Kites",2020,98,2020-04-07,"Coast",4,0,4
"206","Black kite","Milvus migrans","Buzzards & Kites",2020,99,2020-04-08,"Coast",11305,0,11305
"207","Black kite","Milvus migrans","Buzzards & Kites",2020,99,2020-04-08,"Foothills",346,0,346
"208","Black kite","Milvus migrans","Buzzards & Kites",2020,99,2020-04-08,"Interior",170,0,170
"209","Black kite","Milvus migrans","Buzzards & Kites",2020,100,2020-04-09,"Coast",4173,0,4173
"210","Black kite","Milvus migrans","Buzzards & Kites",2020,100,2020-04-09,"Foothills",51,0,51
"211","Black kite","Milvus migrans","Buzzards & Kites",2020,100,2020-04-09,"Interior",2,0,2
"212","Black kite","Milvus migrans","Buzzards & Kites",2020,101,2020-04-10,"Coast",4810,0,4810
"213","Black kite","Milvus migrans","Buzzards & Kites",2020,101,2020-04-10,"Foothills",11,0,11
"214","Black kite","Milvus migrans","Buzzards & Kites",2020,102,2020-04-11,"Coast",7056,2,7054
"215","Black kite","Milvus migrans","Buzzards & Kites",2020,102,2020-04-11,"Foothills",37,0,37
"216","Black kite","Milvus migrans","Buzzards & Kites",2020,102,2020-04-11,"Interior",203,0,203
"217","Black kite","Milvus migrans","Buzzards & Kites",2020,104,2020-04-13,"Coast",2228,2,2226
"218","Black kite","Milvus migrans","Buzzards & Kites",2020,104,2020-04-13,"Foothills",289,0,289
"219","Black kite","Milvus migrans","Buzzards & Kites",2020,104,2020-04-13,"Interior",727,0,727
"220","Black kite","Milvus migrans","Buzzards & Kites",2020,105,2020-04-14,"Coast",2855,0,2855
"221","Black kite","Milvus migrans","Buzzards & Kites",2020,105,2020-04-14,"Foothills",670,0,670
"222","Black kite","Milvus migrans","Buzzards & Kites",2020,105,2020-04-14,"Interior",1064,0,1064
"223","Black kite","Milvus migrans","Buzzards & Kites",2020,106,2020-04-15,"Coast",6204,0,6204
"224","Black kite","Milvus migrans","Buzzards & Kites",2020,106,2020-04-15,"Foothills",2099,0,2099
"225","Black kite","Milvus migrans","Buzzards & Kites",2020,106,2020-04-15,"Interior",460,0,460
"226","Black kite","Milvus migrans","Buzzards & Kites",2020,107,2020-04-16,"Coast",29,0,29
"227","Black kite","Milvus migrans","Buzzards & Kites",2020,108,2020-04-17,"Coast",1908,5,1903
"228","Black kite","Milvus migrans","Buzzards & Kites",2020,108,2020-04-17,"Foothills",147,0,147
"229","Black kite","Milvus migrans","Buzzards & Kites",2020,108,2020-04-17,"Interior",103,0,103
"230","Black kite","Milvus migrans","Buzzards & Kites",2020,109,2020-04-18,"Coast",2945,0,2945
"231","Black kite","Milvus migrans","Buzzards & Kites",2020,109,2020-04-18,"Foothills",814,0,814
"232","Black kite","Milvus migrans","Buzzards & Kites",2020,109,2020-04-18,"Interior",561,0,561
"233","Black kite","Milvus migrans","Buzzards & Kites",2020,110,2020-04-19,"Coast",3268,0,3268
"234","Black kite","Milvus migrans","Buzzards & Kites",2020,110,2020-04-19,"Foothills",45,0,45
"235","Black kite","Milvus migrans","Buzzards & Kites",2020,110,2020-04-19,"Interior",482,0,482
"236","Black kite","Milvus migrans","Buzzards & Kites",2020,111,2020-04-20,"Coast",498,1,497
"237","Black kite","Milvus migrans","Buzzards & Kites",2020,111,2020-04-20,"Foothills",62,0,62
"238","Black kite","Milvus migrans","Buzzards & Kites",2020,111,2020-04-20,"Interior",1034,0,1034
"239","Black kite","Milvus migrans","Buzzards & Kites",2020,113,2020-04-22,"Coast",101,0,101
"240","Black kite","Milvus migrans","Buzzards & Kites",2020,114,2020-04-23,"Coast",716,0,716
"241","Black kite","Milvus migrans","Buzzards & Kites",2020,114,2020-04-23,"Foothills",11,0,11
"242","Black kite","Milvus migrans","Buzzards & Kites",2020,115,2020-04-24,"Coast",2153,0,2153
"243","Black kite","Milvus migrans","Buzzards & Kites",2020,115,2020-04-24,"Foothills",93,0,93
"244","Black kite","Milvus migrans","Buzzards & Kites",2020,116,2020-04-25,"Coast",3260,0,3260
"245","Black kite","Milvus migrans","Buzzards & Kites",2020,116,2020-04-25,"Foothills",181,0,181
"246","Black kite","Milvus migrans","Buzzards & Kites",2020,117,2020-04-26,"Coast",2804,0,2804
"247","Black kite","Milvus migrans","Buzzards & Kites",2020,117,2020-04-26,"Foothills",1375,0,1375
"248","Black kite","Milvus migrans","Buzzards & Kites",2020,117,2020-04-26,"Interior",282,0,282
"249","Black kite","Milvus migrans","Buzzards & Kites",2020,118,2020-04-27,"Coast",3185,0,3185
"250","Black kite","Milvus migrans","Buzzards & Kites",2020,118,2020-04-27,"Foothills",1921,0,1921
"251","Black kite","Milvus migrans","Buzzards & Kites",2020,118,2020-04-27,"Interior",395,0,395
"252","Black kite","Milvus migrans","Buzzards & Kites",2020,119,2020-04-28,"Coast",2,0,2
"253","Black kite","Milvus migrans","Buzzards & Kites",2020,119,2020-04-28,"Foothills",102,0,102
"254","Black kite","Milvus migrans","Buzzards & Kites",2020,120,2020-04-29,"Coast",960,0,960
"255","Black kite","Milvus migrans","Buzzards & Kites",2020,120,2020-04-29,"Foothills",643,0,643
"256","Black kite","Milvus migrans","Buzzards & Kites",2020,121,2020-04-30,"Coast",931,0,931
"257","Black kite","Milvus migrans","Buzzards & Kites",2020,121,2020-04-30,"Foothills",333,0,333
"258","Black kite","Milvus migrans","Buzzards & Kites",2020,121,2020-04-30,"Interior",160,0,160
"259","Black kite","Milvus migrans","Buzzards & Kites",2020,122,2020-05-01,"Coast",456,0,456
"260","Black kite","Milvus migrans","Buzzards & Kites",2020,122,2020-05-01,"Foothills",256,0,256
"261","Black kite","Milvus migrans","Buzzards & Kites",2020,122,2020-05-01,"Interior",108,0,108
"262","Black kite","Milvus migrans","Buzzards & Kites",2020,123,2020-05-02,"Coast",31,1,30
"263","Black kite","Milvus migrans","Buzzards & Kites",2020,123,2020-05-02,"Foothills",2,0,2
"264","Black kite","Milvus migrans","Buzzards & Kites",2020,124,2020-05-03,"Coast",258,1,257
"265","Black kite","Milvus migrans","Buzzards & Kites",2020,124,2020-05-03,"Foothills",511,0,511
"266","Black kite","Milvus migrans","Buzzards & Kites",2020,124,2020-05-03,"Interior",702,0,702
"267","Black kite","Milvus migrans","Buzzards & Kites",2020,125,2020-05-04,"Coast",1055,0,1055
"268","Black kite","Milvus migrans","Buzzards & Kites",2020,125,2020-05-04,"Foothills",243,0,243
"269","Black kite","Milvus migrans","Buzzards & Kites",2020,125,2020-05-04,"Interior",13,0,13
"270","Black kite","Milvus migrans","Buzzards & Kites",2020,128,2020-05-07,"Coast",96,0,96
"271","Black kite","Milvus migrans","Buzzards & Kites",2020,128,2020-05-07,"Foothills",364,0,364
"272","Black kite","Milvus migrans","Buzzards & Kites",2020,128,2020-05-07,"Interior",420,0,420
"273","Black kite","Milvus migrans","Buzzards & Kites",2020,130,2020-05-09,"Coast",874,0,874
"274","Black kite","Milvus migrans","Buzzards & Kites",2020,130,2020-05-09,"Foothills",102,0,102
"275","Black kite","Milvus migrans","Buzzards & Kites",2020,131,2020-05-10,"Coast",181,0,181
"276","Black kite","Milvus migrans","Buzzards & Kites",2020,131,2020-05-10,"Foothills",263,0,263
"277","Black kite","Milvus migrans","Buzzards & Kites",2020,132,2020-05-11,"Coast",186,0,186
"278","Black kite","Milvus migrans","Buzzards & Kites",2020,132,2020-05-11,"Foothills",13,0,13
"279","Black kite","Milvus migrans","Buzzards & Kites",2020,132,2020-05-11,"Interior",261,0,261
"280","Black kite","Milvus migrans","Buzzards & Kites",2020,133,2020-05-12,"Coast",83,0,83
